project,boring_id,depth_top_ft,depth_bot_ft,n_value,sampler,soil_major,source_file,lat,lon
TRUMP_ROYALE,B-20,115,117,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,117,118,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,118,120,15,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,120,123,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,123,125,14,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,125,128,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,128,130,91,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,130,133,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,133,135,27,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,135,138,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,138,139,"50/2""",SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,139,145,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,145,148,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,148,150,26,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,150,153,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,153,154,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,154,158,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,158,159,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,159,163,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,163,164,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,164,168,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,168,169,"50/0""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,169,173,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,173,174,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-20,174,175,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.12
TRUMP_ROYALE,B-21,0,2,9,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,2,4,17,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,4,6,15,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,6,8,14,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,8,10,21,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,10,12,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,12,13,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,13,15,19,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,15,18,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,18,20,28,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,20,22,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,22,23,,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,23,25,2,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,25,28,,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,28,29,20,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,29,30,20,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,30,33,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,33,35,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,35,38,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,38,40,2,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,40,43,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,43,45,2,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,45,48,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,48,50,19,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,50,53,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,53,55,7,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,55,58,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,58,60,9,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,60,61,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,61,63,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,63,65,30,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,65,68,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,68,70,31,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,70,73,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,73,75,10,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,75,78,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,78,79,"50/2""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,79,82,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,82,83,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,83,85,5,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,85,86,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,86,88,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,88,89,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,89,91,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,91,93,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,93,95,"1/18""",SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,95,98,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,98,100,"1/18""",SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,100,103,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,103,105,"1/24""",SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,105,108,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,108,110,4,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,110,113,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,113,115,11,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,115,118,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,118,120,2,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,120,123,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,123,125,2,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,125,128,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,128,130,83,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,130,131,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,131,133,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,133,135,7,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,135,136,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,136,138,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,138,139,32,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,139,143,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,143,145,5,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,145,148,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,148,150,12,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,150,152,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,152,153,"50/2""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,153,158,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,158,159,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,159,163,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,163,164,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-21,164,165,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9449,-80.1198
TRUMP_ROYALE,B-22,0,2,12,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,2,4,17,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,4,6,18,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,6,8,16,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,8,10,14,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,10,12,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,12,13,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,13,15,31,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,15,18,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,18,20,23,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,20,22,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,22,23,,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,23,25,4,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,25,28,,SPT,SILT,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,28,30,58,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,30,33,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,33,35,41,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,35,38,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,38,40,4,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,40,43,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,43,45,26,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,45,48,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,48,50,24,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,50,53,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,53,55,3,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,55,58,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,58,60,9,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,60,63,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,63,65,17,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,65,68,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,68,70,20,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,70,72,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,72,78,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,78,80,16,SPT,COQUINA AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,80,82,,SPT,COQUINA AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,82,83,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,83,84,"50/3""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,84,88,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,88,89,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,89,93,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,93,95,4,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,95,97,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,97,98,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,98,100,21,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,100,103,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,103,105,"1/12""",SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,105,108,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,108,110,2,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,110,112,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,112,113,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,113,115,4,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,115,116,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,116,118,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,118,120,22,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,120,121,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,121,123,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,123,125,6,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,125,128,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,128,130,"1/12""",SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,130,133,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,133,135,5,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,135,138,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,138,139,"50/3""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,139,143,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,143,145,36,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,145,148,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,148,149,"50/2""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,149,153,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,153,154,"50/1""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-22,154,155,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9447,-80.1197
TRUMP_ROYALE,B-23,0,2,29,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,2,4,20,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,4,6,23,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,6,7,36,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,7,8,36,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,8,10,37,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,10,13,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,13,15,33,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,15,18,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,18,20,22,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,20,22,,SPT,SAND AND SHELL,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,22,23,,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,23,25,5,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,25,27,,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,27,28,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,28,30,26,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,30,33,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,33,35,WOH,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,35,38,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,38,40,6,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,40,43,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,43,45,33,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,45,48,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-23,48,50,16,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9445,-80.12
TRUMP_ROYALE,B-24,0,2,11,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,2,4,18,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,4,6,18,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,6,8,12,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,8,10,23,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,10,13,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,13,15,20,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,15,17,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,17,18,,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,18,20,2,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,20,22,,SPT,PEAT,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,22,23,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,23,25,"50/2""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,25,26,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,26,28,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,28,30,1,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,30,33,,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,33,35,5,SPT,LIMESTONE AND SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,35,38,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,38,40,25,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,40,43,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,43,45,"50/2""",SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,45,47,,SPT,LIMESTONE,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
TRUMP_ROYALE,B-24,47,48,,SPT,SAND,TRUMP ROYALE - Documents.pdf,25.9446,-80.1206
